medium location target_lum D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 G1 G2 G3 G4 f2_refl f3_refl e3_refl start_int start_lum n_changes match_int match_lum
transp_dark e3 1.768 0.04705882 0.09411765 0.03137255 0.03921569 0.03137255 0.03137255 0.14901961 0.09803922 0.03529412 0.04705882 0.03137255 0.03137255 0.04705882 0.14509804 0.07843137 0.10196078 0.305 0.092 1.768 0.0338034134 16.8807317062 9 0.4838034134 241.60150726
transp_dark f2 0.305 0.04705882 0.09411765 0.03137255 0.03921569 0.03137255 0.03137255 0.14901961 0.09803922 0.03529412 0.04705882 0.03137255 0.03137255 0.04705882 0.14509804 0.07843137 0.10196078 0.305 0.092 1.768 0.5353004647 267.318079076 6 0.2353004647 117.504228706
transp_dark f3 0.092 0.04705882 0.09411765 0.03137255 0.03921569 0.03137255 0.03137255 0.14901961 0.09803922 0.03529412 0.04705882 0.03137255 0.03137255 0.04705882 0.14509804 0.07843137 0.10196078 0.305 0.092 1.768 0.1468476042 73.3326833602 2 0.0468476042 23.3947332371
transp_dark e3 1.768 0.04705882 0.09411765 0.03137255 0.03921569 0.03137255 0.03137255 0.14901961 0.09803922 0.03529412 0.04705882 0.03137255 0.03137255 0.04705882 0.14509804 0.07843137 0.10196078 0.305 0.092 1.768 0.0177008818 8.8394575271 14 0.6177008818 308.467158266
transp_dark f2 0.305 0.04705882 0.09411765 0.03137255 0.03921569 0.03137255 0.03137255 0.14901961 0.09803922 0.03529412 0.04705882 0.03137255 0.03137255 0.04705882 0.14509804 0.07843137 0.10196078 0.305 0.092 1.768 0.7395829631 369.332571215 10 0.2395829631 119.642820599
transp_dark f3 0.092 0.04705882 0.09411765 0.03137255 0.03921569 0.03137255 0.03137255 0.14901961 0.09803922 0.03529412 0.04705882 0.03137255 0.03137255 0.04705882 0.14509804 0.07843137 0.10196078 0.305 0.092 1.768 0.6742685163 336.715875354 22 0.0692685163 34.5912771093
transp_dark e3 0.171 0.09019608 0.03137255 0.03137255 0.18039216 0.03137255 0.03137255 0.03921569 0.1254902 0.03137255 0.04705882 0.05882353 0.07843137 0.03137255 0.03137255 0.03137255 0.15686275 0.305 0.49 0.171 0.1621322315 80.9655129035 2 0.1621322315 80.9655129035
transp_dark f2 0.305 0.09019608 0.03137255 0.03137255 0.18039216 0.03137255 0.03137255 0.03921569 0.1254902 0.03137255 0.04705882 0.05882353 0.07843137 0.03137255 0.03137255 0.03137255 0.15686275 0.305 0.49 0.171 0.4269255429 213.197864669 6 0.2269255429 113.321964422
transp_dark f3 0.49 0.09019608 0.03137255 0.03137255 0.18039216 0.03137255 0.03137255 0.03921569 0.1254902 0.03137255 0.04705882 0.05882353 0.07843137 0.03137255 0.03137255 0.03137255 0.15686275 0.305 0.49 0.171 0.8092316529 404.113699198 13 0.2592316529 129.454973521
transp_dark e3 0.171 0.09019608 0.03137255 0.03137255 0.18039216 0.03137255 0.03137255 0.03921569 0.1254902 0.03137255 0.04705882 0.05882353 0.07843137 0.03137255 0.03137255 0.03137255 0.15686275 0.305 0.49 0.171 0.7877571858 393.389790533 13 0.1377571858 68.7931147329
transp_dark f2 0.305 0.09019608 0.03137255 0.03137255 0.18039216 0.03137255 0.03137255 0.03921569 0.1254902 0.03137255 0.04705882 0.05882353 0.07843137 0.03137255 0.03137255 0.03137255 0.15686275 0.305 0.49 0.171 0.5593971881 279.351488791 8 0.2593971881 129.537638421
transp_dark f3 0.49 0.09019608 0.03137255 0.03137255 0.18039216 0.03137255 0.03137255 0.03921569 0.1254902 0.03137255 0.04705882 0.05882353 0.07843137 0.03137255 0.03137255 0.03137255 0.15686275 0.305 0.49 0.171 0.1479455312 73.8809655686 6 0.2479455312 123.818915692
transp_dark e3 0.171 0.03137255 0.09411765 0.05882353 0.09803922 0.03137255 0.03137255 0.03921569 0.04705882 0.03529412 0.04705882 0.12156863 0.15686275 0.03137255 0.03137255 0.03137255 0.07843137 0.305 1.369 0.171 0.8245603205 411.768521593 13 0.1745603205 87.1718457923
transp_dark f2 0.305 0.03137255 0.09411765 0.05882353 0.09803922 0.03137255 0.03137255 0.03921569 0.04705882 0.03529412 0.04705882 0.12156863 0.15686275 0.03137255 0.03137255 0.03137255 0.07843137 0.305 1.369 0.171 0.3881190451 193.818695161 4 0.2881190451 143.880745038
transp_dark f3 1.369 0.03137255 0.09411765 0.05882353 0.09803922 0.03137255 0.03137255 0.03921569 0.04705882 0.03529412 0.04705882 0.12156863 0.15686275 0.03137255 0.03137255 0.03137255 0.07843137 0.305 1.369 0.171 0.5292283996 264.285814231 2 0.5292283996 264.285814231
transp_dark e3 0.171 0.03137255 0.09411765 0.05882353 0.09803922 0.03137255 0.03137255 0.03921569 0.04705882 0.03529412 0.04705882 0.12156863 0.15686275 0.03137255 0.03137255 0.03137255 0.07843137 0.305 1.369 0.171 0.0683507254 34.1329511481 3 0.1183507254 59.1019262096
transp_dark f2 0.305 0.03137255 0.09411765 0.05882353 0.09803922 0.03137255 0.03137255 0.03921569 0.04705882 0.03529412 0.04705882 0.12156863 0.15686275 0.03137255 0.03137255 0.03137255 0.07843137 0.305 1.369 0.171 0.486314836 242.855660223 4 0.286314836 142.979759977
transp_dark f3 1.369 0.03137255 0.09411765 0.05882353 0.09803922 0.03137255 0.03137255 0.03921569 0.04705882 0.03529412 0.04705882 0.12156863 0.15686275 0.03137255 0.03137255 0.03137255 0.07843137 0.305 1.369 0.171 0.8755136938 437.213591749 9 0.5255136938 262.430766318
transp_dark e3 0.49 0.04705882 0.09411765 0.09411765 0.14901961 0.16862745 0.09411765 0.05882353 0.0627451 0.03137255 0.04705882 0.14901961 0.1254902 0.0745098 0.03137255 0.0627451 0.04705882 0.305 1.768 0.49 0.9359322195 467.385364975 15 0.1859322195 92.8507390513
transp_dark f2 0.305 0.04705882 0.09411765 0.09411765 0.14901961 0.16862745 0.09411765 0.05882353 0.0627451 0.03137255 0.04705882 0.14901961 0.1254902 0.0745098 0.03137255 0.0627451 0.04705882 0.305 1.768 0.49 0.8170664348 408.026228659 15 0.1670664348 83.4295528588
transp_dark f3 1.768 0.04705882 0.09411765 0.09411765 0.14901961 0.16862745 0.09411765 0.05882353 0.0627451 0.03137255 0.04705882 0.14901961 0.1254902 0.0745098 0.03137255 0.0627451 0.04705882 0.305 1.768 0.49 0.1126059817 56.2331189895 8 0.5126059817 255.984919482
transp_dark e3 0.49 0.04705882 0.09411765 0.09411765 0.14901961 0.16862745 0.09411765 0.05882353 0.0627451 0.03137255 0.04705882 0.14901961 0.1254902 0.0745098 0.03137255 0.0627451 0.04705882 0.305 1.768 0.49 0.5128563672 256.109956866 7 0.1628563672 81.3271314349
transp_dark f2 0.305 0.04705882 0.09411765 0.09411765 0.14901961 0.16862745 0.09411765 0.05882353 0.0627451 0.03137255 0.04705882 0.14901961 0.1254902 0.0745098 0.03137255 0.0627451 0.04705882 0.305 1.768 0.49 0.7645409489 381.79607771 11 0.2145409489 107.137352032
transp_dark f3 1.768 0.04705882 0.09411765 0.09411765 0.14901961 0.16862745 0.09411765 0.05882353 0.0627451 0.03137255 0.04705882 0.14901961 0.1254902 0.0745098 0.03137255 0.0627451 0.04705882 0.305 1.768 0.49 0.6026901929 300.971127944 6 0.7026901929 350.909078067
transp_dark e3 0.73 0.09019608 0.03529412 0.09411765 0.03921569 0.03137255 0.09411765 0.07843137 0.0627451 0.14117647 0.05882353 0.03137255 0.10196078 0.17254902 0.0745098 0.18431373 0.0627451 0.49 0.092 0.73 0.4513077343 225.373831241 8 0.0513077343 25.622030748
transp_dark f2 0.49 0.09019608 0.03529412 0.09411765 0.03921569 0.03137255 0.09411765 0.07843137 0.0627451 0.14117647 0.05882353 0.03137255 0.10196078 0.17254902 0.0745098 0.18431373 0.0627451 0.49 0.092 0.73 0.9695219655 484.159395557 16 0.1695219655 84.6557945718
transp_dark f3 0.092 0.09019608 0.03529412 0.09411765 0.03921569 0.03137255 0.09411765 0.07843137 0.0627451 0.14117647 0.05882353 0.03137255 0.10196078 0.17254902 0.0745098 0.18431373 0.0627451 0.49 0.092 0.73 0.1788429263 89.3104913374 27 0.0538429263 26.8880536835
transp_dark e3 0.73 0.09019608 0.03529412 0.09411765 0.03921569 0.03137255 0.09411765 0.07843137 0.0627451 0.14117647 0.05882353 0.03137255 0.10196078 0.17254902 0.0745098 0.18431373 0.0627451 0.49 0.092 0.73 0.1023468449 51.109916371 6 0.3023468449 150.985816617
transp_dark f2 0.49 0.09019608 0.03529412 0.09411765 0.03921569 0.03137255 0.09411765 0.07843137 0.0627451 0.14117647 0.05882353 0.03137255 0.10196078 0.17254902 0.0745098 0.18431373 0.0627451 0.49 0.092 0.73 0.0663805457 33.1490838269 11 0.1313805457 65.6087514069
transp_dark f3 0.092 0.09019608 0.03529412 0.09411765 0.03921569 0.03137255 0.09411765 0.07843137 0.0627451 0.14117647 0.05882353 0.03137255 0.10196078 0.17254902 0.0745098 0.18431373 0.0627451 0.49 0.092 0.73 0.0628261456 31.3740892767 17 0.0378261456 18.8896017459
transp_dark e3 1.768 0.03137255 0.0745098 0.03137255 0.04705882 0.11372549 0.14509804 0.14901961 0.04705882 0.0745098 0.05882353 0.09803922 0.10196078 0.09411765 0.17647059 0.15294118 0.04705882 0.49 1.023 1.768 0.067961781 33.9387202793 6 0.367961781 183.752570649
transp_dark f2 0.49 0.03137255 0.0745098 0.03137255 0.04705882 0.11372549 0.14509804 0.14901961 0.04705882 0.0745098 0.05882353 0.09803922 0.10196078 0.09411765 0.17647059 0.15294118 0.04705882 0.49 1.023 1.768 0.2964238311 148.027984908 4 0.0964238311 48.1520846614
transp_dark f3 1.023 0.03137255 0.0745098 0.03137255 0.04705882 0.11372549 0.14509804 0.14901961 0.04705882 0.0745098 0.05882353 0.09803922 0.10196078 0.09411765 0.17647059 0.15294118 0.04705882 0.49 1.023 1.768 0.5192878185 259.321691793 5 0.2692878185 134.476816485
transp_dark e3 1.768 0.03137255 0.0745098 0.03137255 0.04705882 0.11372549 0.14509804 0.14901961 0.04705882 0.0745098 0.05882353 0.09803922 0.10196078 0.09411765 0.17647059 0.15294118 0.04705882 0.49 1.023 1.768 0.8529413295 425.941415724 6 0.5529413295 276.127565355
transp_dark f2 0.49 0.03137255 0.0745098 0.03137255 0.04705882 0.11372549 0.14509804 0.14901961 0.04705882 0.0745098 0.05882353 0.09803922 0.10196078 0.09411765 0.17647059 0.15294118 0.04705882 0.49 1.023 1.768 0.6230535746 311.140183303 11 0.0730535746 36.4814576255
transp_dark f3 1.023 0.03137255 0.0745098 0.03137255 0.04705882 0.11372549 0.14509804 0.14901961 0.04705882 0.0745098 0.05882353 0.09803922 0.10196078 0.09411765 0.17647059 0.15294118 0.04705882 0.49 1.023 1.768 0.8748095285 436.861946007 12 0.2748095285 137.234245268
transp_dark e3 1.023 0.07058824 0.04705882 0.17647059 0.03921569 0.03529412 0.03137255 0.09803922 0.03137255 0.05882353 0.05882353 0.18039216 0.18823529 0.14117647 0.12156863 0.09803922 0.07843137 0.49 2.22 1.023 0.9276505566 463.249672267 12 0.3276505566 163.621971528
transp_dark f2 0.49 0.07058824 0.04705882 0.17647059 0.03921569 0.03529412 0.03137255 0.09803922 0.03137255 0.05882353 0.05882353 0.18039216 0.18823529 0.14117647 0.12156863 0.09803922 0.07843137 0.49 2.22 1.023 0.8085625455 403.779560682 12 0.2085625455 104.151859943
transp_dark f3 2.22 0.07058824 0.04705882 0.17647059 0.03921569 0.03529412 0.03137255 0.09803922 0.03137255 0.05882353 0.05882353 0.18039216 0.18823529 0.14117647 0.12156863 0.09803922 0.07843137 0.49 2.22 1.023 0.4717938536 235.604179292 10 0.5717938536 285.542129415
transp_dark e3 1.023 0.07058824 0.04705882 0.17647059 0.03921569 0.03529412 0.03137255 0.09803922 0.03137255 0.05882353 0.05882353 0.18039216 0.18823529 0.14117647 0.12156863 0.09803922 0.07843137 0.49 2.22 1.023 0.4728353554 236.124283949 3 0.3228353554 161.217358765
transp_dark f2 0.49 0.07058824 0.04705882 0.17647059 0.03921569 0.03529412 0.03137255 0.09803922 0.03137255 0.05882353 0.05882353 0.18039216 0.18823529 0.14117647 0.12156863 0.09803922 0.07843137 0.49 2.22 1.023 0.4454614051 222.454294294 5 0.1954614051 97.6094189865
transp_dark f3 2.22 0.07058824 0.04705882 0.17647059 0.03921569 0.03529412 0.03137255 0.09803922 0.03137255 0.05882353 0.05882353 0.18039216 0.18823529 0.14117647 0.12156863 0.09803922 0.07843137 0.49 2.22 1.023 0.1813459464 90.5604482869 7 0.5313459464 265.343273718
transp_dark e3 1.369 0.03137255 0.0745098 0.17647059 0.03921569 0.11372549 0.09411765 0.12156863 0.1254902 0.03529412 0.0745098 0.03137255 0.1254902 0.05882353 0.03137255 0.18431373 0.03137255 0.73 0.092 1.369 0.4230125117 211.243777126 1 0.3730125117 186.274802065
transp_dark f2 0.73 0.03137255 0.0745098 0.17647059 0.03921569 0.11372549 0.09411765 0.12156863 0.1254902 0.03529412 0.0745098 0.03137255 0.1254902 0.05882353 0.03137255 0.18431373 0.03137255 0.73 0.092 1.369 0.5172484235 258.303259722 6 0.3172484235 158.427359476
transp_dark f3 0.092 0.03137255 0.0745098 0.17647059 0.03921569 0.11372549 0.09411765 0.12156863 0.1254902 0.03529412 0.0745098 0.03137255 0.1254902 0.05882353 0.03137255 0.18431373 0.03137255 0.73 0.092 1.369 0.6983129417 348.723168553 13 0.0483129417 24.1264927526
transp_dark e3 1.369 0.03137255 0.0745098 0.17647059 0.03921569 0.11372549 0.09411765 0.12156863 0.1254902 0.03529412 0.0745098 0.03137255 0.1254902 0.05882353 0.03137255 0.18431373 0.03137255 0.73 0.092 1.369 0.8173034986 408.144613466 9 0.3673034986 183.423837912
transp_dark f2 0.73 0.03137255 0.0745098 0.17647059 0.03921569 0.11372549 0.09411765 0.12156863 0.1254902 0.03529412 0.0745098 0.03137255 0.1254902 0.05882353 0.03137255 0.18431373 0.03137255 0.73 0.092 1.369 0.8899616765 444.428618139 13 0.3399616765 169.769892462
transp_dark f3 0.092 0.03137255 0.0745098 0.17647059 0.03921569 0.11372549 0.09411765 0.12156863 0.1254902 0.03529412 0.0745098 0.03137255 0.1254902 0.05882353 0.03137255 0.18431373 0.03137255 0.73 0.092 1.369 0.8052572621 402.128969892 15 0.0552572621 27.5943439683
transp_dark e3 2.22 0.03137255 0.03137255 0.03137255 0.09803922 0.16862745 0.11764706 0.18039216 0.07843137 0.05882353 0.0745098 0.03921569 0.15686275 0.04705882 0.03921569 0.09803922 0.0627451 0.73 0.171 2.22 0.2758131282 137.735422394 7 0.5258131282 262.580297702
transp_dark f2 0.73 0.03137255 0.03137255 0.03137255 0.09803922 0.16862745 0.11764706 0.18039216 0.07843137 0.05882353 0.0745098 0.03921569 0.15686275 0.04705882 0.03921569 0.09803922 0.0627451 0.73 0.171 2.22 0.473393937 236.403228134 7 0.223393937 111.558352826
transp_dark f3 0.171 0.03137255 0.03137255 0.03137255 0.09803922 0.16862745 0.11764706 0.18039216 0.07843137 0.05882353 0.0745098 0.03921569 0.15686275 0.04705882 0.03921569 0.09803922 0.0627451 0.73 0.171 2.22 0.4236029756 211.538642684 7 0.0736029756 36.7558172534
transp_dark e3 2.22 0.03137255 0.03137255 0.03137255 0.09803922 0.16862745 0.11764706 0.18039216 0.07843137 0.05882353 0.0745098 0.03921569 0.15686275 0.04705882 0.03921569 0.09803922 0.0627451 0.73 0.171 2.22 0.7878994541 393.460836412 4 0.5878994541 293.584936166
transp_dark f2 0.73 0.03137255 0.03137255 0.03137255 0.09803922 0.16862745 0.11764706 0.18039216 0.07843137 0.05882353 0.0745098 0.03921569 0.15686275 0.04705882 0.03921569 0.09803922 0.0627451 0.73 0.171 2.22 0.1961244701 97.9405400524 4 0.2961244701 147.878490176
transp_dark f3 0.171 0.03137255 0.03137255 0.03137255 0.09803922 0.16862745 0.11764706 0.18039216 0.07843137 0.05882353 0.0745098 0.03921569 0.15686275 0.04705882 0.03921569 0.09803922 0.0627451 0.73 0.171 2.22 0.070796798 35.3544696605 0 0.070796798 35.3544696605
transp_dark e3 1.768 0.03137255 0.09411765 0.11764706 0.18039216 0.16862745 0.03921569 0.14901961 0.03137255 0.03529412 0.0745098 0.12156863 0.03921569 0.0745098 0.03137255 0.18431373 0.03137255 0.73 1.369 1.768 0.9295225752 464.184519997 9 0.4795225752 239.463744443
transp_dark f2 0.73 0.03137255 0.09411765 0.11764706 0.18039216 0.16862745 0.03921569 0.14901961 0.03137255 0.03529412 0.0745098 0.12156863 0.03921569 0.0745098 0.03137255 0.18431373 0.03137255 0.73 1.369 1.768 0.4053518266 202.424393 4 0.3053518266 152.486442877
transp_dark f3 1.369 0.03137255 0.09411765 0.11764706 0.18039216 0.16862745 0.03921569 0.14901961 0.03137255 0.03529412 0.0745098 0.12156863 0.03921569 0.0745098 0.03137255 0.18431373 0.03137255 0.73 1.369 1.768 0.8816184136 440.262163678 10 0.3816184136 190.572413063
transp_dark e3 1.768 0.03137255 0.09411765 0.11764706 0.18039216 0.16862745 0.03921569 0.14901961 0.03137255 0.03529412 0.0745098 0.12156863 0.03921569 0.0745098 0.03137255 0.18431373 0.03137255 0.73 1.369 1.768 0.0334828085 16.7206282277 9 0.4834828085 241.441403782
transp_dark f2 0.73 0.03137255 0.09411765 0.11764706 0.18039216 0.16862745 0.03921569 0.14901961 0.03137255 0.03529412 0.0745098 0.12156863 0.03921569 0.0745098 0.03137255 0.18431373 0.03137255 0.73 1.369 1.768 0.7105962205 354.857186156 9 0.2605962205 130.136410602
transp_dark f3 1.369 0.03137255 0.09411765 0.11764706 0.18039216 0.16862745 0.03921569 0.14901961 0.03137255 0.03529412 0.0745098 0.12156863 0.03921569 0.0745098 0.03137255 0.18431373 0.03137255 0.73 1.369 1.768 0.5071474787 253.259054985 2 0.4071474787 203.321104862
transp_dark e3 1.369 0.05882353 0.03137255 0.03137255 0.09803922 0.09019608 0.04705882 0.12156863 0.0627451 0.16862745 0.09411765 0.03137255 0.15686275 0.17254902 0.04705882 0.15294118 0.03921569 1.023 0.065 1.369 0.0190328377 9.5046089839 7 0.3690328377 184.287434415
transp_dark f2 1.023 0.05882353 0.03137255 0.03137255 0.09803922 0.09019608 0.04705882 0.12156863 0.0627451 0.16862745 0.09411765 0.03137255 0.15686275 0.17254902 0.04705882 0.15294118 0.03921569 1.023 0.065 1.369 0.516950487 258.154476377 7 0.266950487 133.309601069
transp_dark f3 0.065 0.05882353 0.03137255 0.03137255 0.09803922 0.09019608 0.04705882 0.12156863 0.0627451 0.16862745 0.09411765 0.03137255 0.15686275 0.17254902 0.04705882 0.15294118 0.03921569 1.023 0.065 1.369 0.8966361868 447.761731743 17 0.0466361868 23.2891556964
transp_dark e3 1.369 0.05882353 0.03137255 0.03137255 0.09803922 0.09019608 0.04705882 0.12156863 0.0627451 0.16862745 0.09411765 0.03137255 0.15686275 0.17254902 0.04705882 0.15294118 0.03921569 1.023 0.065 1.369 0.5284147014 263.879470045 4 0.3284147014 164.003569799
transp_dark f2 1.023 0.05882353 0.03137255 0.03137255 0.09803922 0.09019608 0.04705882 0.12156863 0.0627451 0.16862745 0.09411765 0.03137255 0.15686275 0.17254902 0.04705882 0.15294118 0.03921569 1.023 0.065 1.369 0.4900662744 244.729051699 12 0.2150662744 107.39968886
transp_dark f3 0.065 0.05882353 0.03137255 0.03137255 0.09803922 0.09019608 0.04705882 0.12156863 0.0627451 0.16862745 0.09411765 0.03137255 0.15686275 0.17254902 0.04705882 0.15294118 0.03921569 1.023 0.065 1.369 0.278457178 139.055806652 9 0.038457178 19.2047263568
transp_dark e3 2.22 0.05882353 0.0745098 0.03137255 0.04705882 0.09019608 0.11764706 0.18039216 0.03137255 0.03529412 0.09411765 0.04705882 0.10196078 0.03921569 0.03921569 0.03137255 0.15686275 1.023 0.305 2.22 0.400835381 200.168972622 7 0.550835381 275.075897807
transp_dark f2 1.023 0.05882353 0.0745098 0.03137255 0.04705882 0.09019608 0.11764706 0.18039216 0.03137255 0.03529412 0.09411765 0.04705882 0.10196078 0.03921569 0.03921569 0.03137255 0.15686275 1.023 0.305 2.22 0.0420053296 20.9766005411 17 0.32 159.801440394
transp_dark f3 0.305 0.05882353 0.0745098 0.03137255 0.04705882 0.09019608 0.11764706 0.18039216 0.03137255 0.03529412 0.09411765 0.04705882 0.10196078 0.03921569 0.03921569 0.03137255 0.15686275 1.023 0.305 2.22 0.3793883535 189.458766728 5 0.1293883535 64.6138914197
transp_dark e3 2.22 0.05882353 0.0745098 0.03137255 0.04705882 0.09019608 0.11764706 0.18039216 0.03137255 0.03529412 0.09411765 0.04705882 0.10196078 0.03921569 0.03921569 0.03137255 0.15686275 1.023 0.305 2.22 0.6672811989 333.226552292 4 0.4672811989 233.350652046
transp_dark f2 1.023 0.05882353 0.0745098 0.03137255 0.04705882 0.09019608 0.11764706 0.18039216 0.03137255 0.03529412 0.09411765 0.04705882 0.10196078 0.03921569 0.03921569 0.03137255 0.15686275 1.023 0.305 2.22 0.230120979 114.917699713 4 0.430120979 214.79359996
transp_dark f3 0.305 0.05882353 0.0745098 0.03137255 0.04705882 0.09019608 0.11764706 0.18039216 0.03137255 0.03529412 0.09411765 0.04705882 0.10196078 0.03921569 0.03921569 0.03137255 0.15686275 1.023 0.305 2.22 0.8174167766 408.201182211 14 0.1174167766 58.6355313495
transp_dark e3 1.023 0.03529412 0.17254902 0.11764706 0.03137255 0.0745098 0.0745098 0.09803922 0.03137255 0.14117647 0.11764706 0.18039216 0.0627451 0.04705882 0.14509804 0.18431373 0.03137255 1.369 2.22 1.023 0.0822025178 41.0502523398 4 0.2822025178 140.926152586
transp_dark f2 1.369 0.03529412 0.17254902 0.11764706 0.03137255 0.0745098 0.0745098 0.09803922 0.03137255 0.14117647 0.11764706 0.18039216 0.0627451 0.04705882 0.14509804 0.18431373 0.03137255 1.369 2.22 1.023 0.8669044617 432.914317682 12 0.2669044617 133.286616943
transp_dark f3 2.22 0.03529412 0.17254902 0.11764706 0.03137255 0.0745098 0.0745098 0.09803922 0.03137255 0.14117647 0.11764706 0.18039216 0.0627451 0.04705882 0.14509804 0.18431373 0.03137255 1.369 2.22 1.023 0.39238962 195.951332747 1 0.34238962 170.982357685
